geneName	family
AT4G07950.1	18
AT1G01210.2	18
AT3G02700.1	19
AT1G01225.1	19
AT4G00905.1	19
AT5G06370.1	19
AT5G16330.1	19
AT5G16360.1	19
AT5G42000.2	20
AT1G01230.1	20
AT2G46550.3	21
AT1G01240.1	21
AT2G46510.1	23
AT1G01260.3	23
AT4G16430.1	23
AT4G00870.1	23
AT1G09750.1	24
AT1G01300.1	24
AT1G25510.1	24
AT1G31450.1	24
AT1G64830.1	24
AT1G66180.1	24
AT1G79720.1	24
AT2G03200.1	24
AT2G23945.1	24
AT2G28010.1	24
AT2G28030.1	24
AT2G28040.1	24
AT2G28220.1	24
AT2G35615.1	24
AT2G39710.1	24
AT2G42980.1	24
AT3G18490.1	24
AT3G20015.1	24
AT3G25700.1	24
AT3G52500.1	24
AT3G54400.1	24
AT3G59080.1	24
AT3G61820.1	24
AT4G16563.1	24
AT4G30030.1	24
AT4G30040.1	24
AT5G02190.1	24
AT5G10760.1	24
AT5G10770.1	24
AT5G33340.1	24
AT5G37540.1	24
AT1G08210.1	24
AT1G05840.1	24
AT1G65240.1	24
AT2G36670.1	24
AT3G02740.2	24
AT5G22850.1	24
AT5G36260.1	24
AT5G43100.1	24
AT2G17760.1	24
AT3G50050.1	24
AT5G07030.1	24
AT2G28225.1	24
AT1G49050.1	24
AT1G44130.1	24
AT1G77480.2	24
AT4G33490.1	24
AT5G45120.1	24
AT3G51330.2	24
AT3G51340.3	24
AT3G51350.1	24
AT3G51360.9	24
AT4G35880.1	24
AT5G10080.1	24
AT4G12920.1	24
AT3G42550.1	24
AT1G50050.2	25
AT1G01310.1	25
AT1G50060.1	25
AT2G14580.1	25
AT2G14610.1	25
AT2G19970.1	25
AT2G19980.1	25
AT2G19990.1	25
AT3G09590.1	25
AT3G19690.1	25
AT4G07820.1	25
AT4G25780.1	25
AT4G25790.1	25
AT4G30320.1	25
AT4G31470.1	25
AT4G33710.1	25
AT4G33720.1	25
AT4G33730.1	25
AT5G02730.1	25
AT5G26130.1	25
AT5G57625.1	25
AT5G66590.1	25
AT1G15290.2	26
AT1G01320.2	26
AT4G28080.1	26
AT1G15990.1	27
AT1G01340.1	27
AT1G19780.1	27
AT2G23980.10	27
AT2G24610.1	27
AT2G28260.1	27
AT2G46430.1	27
AT2G46440.1	27
AT2G46450.4	27
AT3G17690.3	27
AT3G17700.1	27
AT3G48010.1	27
AT4G01010.1	27
AT4G30360.1	27
AT4G30560.1	27
AT5G14870.1	27
AT5G15410.1	27
AT5G53130.1	27
AT5G54250.1	27
AT5G57940.1	27
AT5G06420.1	28
AT1G01350.1	28
AT1G73000.1	29
AT1G01360.1	29
AT2G26040.1	29
AT2G38310.1	29
AT2G40330.1	29
AT4G01026.1	29
AT4G17870.1	29
AT4G18620.1	29
AT4G27920.1	29
AT5G05440.1	29
AT5G45860.1	29
AT5G45870.1	29
AT5G46790.2	29
AT5G53160.2	29
AT1G09200.1	30
AT1G01370.1	30
AT1G13370.1	30
AT1G19890.1	30
AT1G75600.1	30
AT3G27360.1	30
AT4G40030.4	30
AT4G40040.1	30
AT5G10390.1	30
AT5G10400.1	30
AT5G10980.1	30
AT5G12910.1	30
AT5G65350.1	30
AT5G65360.1	30
AT2G30420.1	31
AT1G01380.1	31
AT2G30432.1	31
AT2G46410.1	31
AT4G01060.1	31
AT2G30424.2	31
AT5G53200.1	31
AT1G01420.1	32
AT1G01390.2	32
AT1G05680.1	32
AT1G07240.1	32
AT1G07250.1	32
AT1G07260.1	32
AT1G22340.1	32
AT1G22360.1	32
AT1G22380.1	32
AT1G22400.1	32
AT1G24100.1	32
AT1G78270.1	32
AT2G15480.1	32
AT2G18560.1	32
AT2G18570.1	32
AT2G23250.1	32
AT2G23260.1	32
AT2G29710.1	32
AT2G29730.1	32
AT2G29740.1	32
AT2G29750.1	32
AT2G30140.1	32
AT2G36780.1	32
AT2G36800.1	32
AT2G36970.1	32
AT3G16520.2	32
AT3G21750.1	32
AT3G21760.1	32
AT3G21780.1	32
AT3G21790.1	32
AT3G21800.1	32
AT3G50740.1	32
AT4G01070.2	32
AT4G15260.1	32
AT4G15280.1	32
AT4G15480.1	32
AT4G36770.1	32
AT5G03490.1	32
AT5G05860.1	32
AT5G12890.1	32
AT5G14860.1	32
AT5G26310.1	32
AT5G37950.1	32
AT5G38040.1	32
AT5G66690.1	32
AT1G05675.1	32
AT1G10400.1	32
AT1G22370.2	32
AT1G51210.1	32
AT2G26480.1	32
AT2G28080.1	32
AT2G31750.2	32
AT2G36790.1	32
AT3G46670.1	32
AT3G53150.1	32
AT4G15550.1	32
AT4G34138.1	32
AT1G05560.1	32
AT1G05530.1	32
AT2G23210.1	32
AT2G31790.1	32
AT2G43820.1	32
AT2G43840.2	32
AT3G21560.1	32
AT3G55700.1	32
AT4G14090.1	32
AT4G15490.1	32
AT4G15500.1	32
AT3G46680.1	32
AT5G17030.1	32
AT5G59580.1	32
AT5G59590.1	32
AT3G46660.1	32
AT3G55710.1	32
AT5G05870.1	32
AT5G05900.1	32
AT5G38010.1	32
AT1G06000.1	32
AT1G73880.1	32
AT2G36750.1	32
AT2G36760.1	32
AT2G36770.1	32
AT3G22250.1	32
AT4G34131.1	32
AT2G30150.2	32
AT3G53160.1	32
AT5G17050.1	32
AT5G54060.1	32
AT1G64920.1	32
AT3G11340.1	32
AT4G27560.1	32
AT1G64910.1	32
AT3G46720.1	32
AT5G05880.1	32
AT5G17040.1	32
AT2G16890.4	32
AT4G34135.2	32
AT3G46650.1	32
AT3G46690.1	32
AT3G46700.1	32
AT5G05890.1	32
AT3G02100.1	32
AT1G30530.1	32
AT5G65550.1	32
AT1G50580.1	32
AT2G22590.1	32
AT3G29630.1	32
AT4G09500.2	32
AT4G27570.1	32
AT5G53990.1	32
AT5G54010.1	32
AT5G49690.1	32
AT2G22930.2	32
AT2G15490.2	32
AT1G21620.1	33
AT1G01410.1	33
AT1G35850.2	33
AT5G60110.1	33
AT5G60180.1	33
AT5G64490.1	33
AT5G59280.1	33
AT5G09610.1	33
AT1G48880.1	34
AT1G01430.1	34
AT1G60790.1	34
AT1G70230.1	34
AT2G30900.1	34
AT3G02440.1	34
AT3G06080.1	34
AT3G12060.1	34
AT3G28150.1	34
AT3G62390.2	34
AT4G01080.1	34
AT4G11090.1	34
AT4G23790.1	34
AT4G25360.1	34
AT5G06230.1	34
AT5G06700.1	34
AT5G15890.1	34
AT5G15900.2	34
AT5G19160.1	34
AT5G20590.1	34
AT5G49340.1	34
AT5G51640.1	34
AT5G64020.1	34
AT5G64470.3	34
AT1G29050.1	34
AT1G73140.1	34
AT1G78710.2	34
AT2G30010.2	34
AT2G31110.1	34
AT2G34070.1	34
AT2G38320.1	34
AT2G40150.1	34
AT2G40160.1	34
AT2G40320.1	34
AT2G42570.1	34
AT3G11030.1	34
AT3G11570.1	34
AT3G14850.1	34
AT3G54260.1	34
AT3G55990.1	34
AT5G01360.2	34
AT5G01620.3	34
AT5G58600.2	34
AT2G37720.1	34
AT2G14530.1	34
AT5G20680.4	34
AT2G46380.2	35
AT1G01440.1	35
AT3G61670.1	35
AT4G01090.1	35
AT2G46300.1	37
AT1G01453.2	37
AT4G01110.1	37
AT1G10900.1	38
AT1G01460.1	38
AT1G21980.1	38
AT1G60890.1	38
AT4G01190.1	38
AT1G77740.1	38
AT2G26420.1	38
AT2G41210.1	38
AT3G07960.4	38
AT3G09920.2	38
AT3G56960.2	38
AT2G46140.1	39
AT1G01470.1	39
AT1G62960.1	40
AT1G01480.2	40
AT2G22810.1	40
AT3G49700.1	40
AT3G61510.1	40
AT4G08040.1	40
AT4G11280.1	40
AT4G26200.1	40
AT4G37770.1	40
AT5G51690.2	40
AT5G65800.1	40
AT1G19400.2	41
AT1G01500.1	41
AT1G75180.4	41
AT4G01280.1	42
AT1G01520.4	42
AT5G02840.4	42
AT3G09600.9	42
AT5G52660.2	42
AT2G46080.1	45
AT1G01550.1	45
AT4G01360.1	45
AT3G61500.2	45
AT1G05280.1	47
AT1G01570.2	47
AT1G07850.1	47
AT1G33250.1	47
AT2G37730.1	47
AT3G11420.1	47
AT4G00295.1	47
AT4G11350.2	47
AT4G15240.1	47
AT4G23490.1	47
AT5G12460.1	47
AT5G41460.1	47
AT1G01590.1	48
AT1G01580.2	48
AT1G23020.1	48
AT5G23980.1	48
AT5G23990.1	48
AT5G49730.1	48
AT5G49740.1	48
AT5G50160.2	48
AT1G13140.1	49
AT1G01600.1	49
AT1G13150.1	49
AT1G24540.1	49
AT1G34540.1	49
AT1G47620.1	49
AT1G57750.1	49
AT1G63710.1	49
AT1G65340.1	49
AT1G69500.1	49
AT2G21910.1	49
AT2G23180.1	49
AT2G27690.1	49
AT2G44890.1	49
AT2G45510.1	49
AT2G45970.1	49
AT3G01900.1	49
AT3G26125.1	49
AT3G48520.1	49
AT3G56630.1	49
AT4G00360.1	49
AT4G32170.1	49
AT4G39480.1	49
AT4G39490.1	49
AT4G39500.1	49
AT4G39510.1	49
AT5G02900.1	49
AT5G08250.1	49
AT5G23190.1	49
AT5G52320.2	49
AT5G58860.1	49
AT5G63450.1	49
AT5G51900.1	49
AT1G02390.1	50
AT1G01610.1	50
AT1G06520.1	50
AT2G38110.1	50
AT3G11325.1	50
AT3G11430.1	50
AT4G00400.1	50
AT4G01950.1	50
AT5G06090.1	50
AT1G17810.1	51
AT1G01620.2	51
AT1G73190.1	51
AT2G16850.1	51
AT2G25810.1	51
AT2G36830.1	51
AT2G37170.1	51
AT2G37180.1	51
AT2G39010.1	51
AT2G45960.3	51
AT3G16240.1	51
AT3G26520.1	51
AT3G47440.1	51
AT3G53420.1	51
AT3G54820.1	51
AT3G61430.2	51
AT4G00430.1	51
AT4G01470.1	51
AT4G17340.1	51
AT4G19030.2	51
AT4G23400.1	51
AT4G35100.1	51
AT5G37820.1	51
AT5G47450.1	51
AT5G60660.1	51
AT1G31885.1	51
AT2G34390.1	51
AT4G10380.1	51
AT5G37810.1	51
AT1G80760.1	51
AT3G06100.1	51
AT4G18910.2	51
AT1G14820.3	52
AT1G01630.1	52
AT1G22180.1	52
AT5G47730.4	52
AT1G75170.1	52
AT4G08690.1	52
AT4G36640.2	52
AT1G55690.3	52
AT1G19650.3	52
AT1G75370.2	52
AT2G16380.3	52
AT2G18180.5	52
AT2G21520.1	52
AT2G21540.6	52
AT3G24840.1	52
AT4G34580.2	52
AT4G36490.1	52
AT4G39170.1	52
AT4G39180.1	52
AT5G47510.4	52
AT5G56160.1	52
AT1G55840.2	52
AT2G05330.2	53
AT1G01640.1	53
AT2G40450.1	53
AT3G56230.1	53
AT4G04090.1	53
AT4G08455.1	53
AT5G48510.1	53
AT1G05820.4	54
AT1G01650.2	54
AT1G63690.2	54
AT2G43070.4	54
AT2G45920.2	55
AT1G01660.2	55
AT3G61390.3	55
AT3G61410.1	56
AT1G01680.1	56
AT4G00440.5	57
AT1G01695.1	57
AT3G61380.1	57
AT2G45900.1	57
AT1G31650.1	58
AT1G01700.4	58
AT1G52240.1	58
AT1G79860.1	58
AT2G45890.1	58
AT3G16130.1	58
AT3G24620.1	58
AT3G55660.1	58
AT4G00460.3	58
AT4G13240.1	58
AT4G38430.1	58
AT5G02010.1	58
AT5G05940.2	58
AT5G19560.1	58
AT4G00520.4	59
AT1G01710.1	59
AT4G00525.1	60
AT1G01715.2	60
AT4G00530.1	62
AT1G01725.1	62
AT2G16700.4	64
AT1G01750.2	64
AT2G31200.1	64
AT3G45990.1	64
AT3G46000.1	64
AT3G46010.2	64
AT4G00680.2	64
AT4G25590.2	64
AT4G34970.1	64
AT5G52360.1	64
AT5G59880.2	64
AT5G59890.1	64
AT1G10200.2	65
AT1G01780.1	65
AT2G39900.1	65
AT2G45800.1	65
AT3G55770.2	65
AT3G61230.1	65
AT4G00630.2	66
AT1G01790.2	66
AT2G24190.2	67
AT1G01800.2	67
AT3G59710.1	67
AT3G61220.3	67
AT5G51030.1	67
AT5G61830.1	67
AT1G07450.1	67
AT1G07440.1	67
AT1G24360.1	67
AT1G54870.1	67
AT2G29150.1	67
AT2G29260.1	67
AT2G29290.2	67
AT2G29300.1	67
AT2G29310.2	67
AT2G29320.3	67
AT2G29330.1	67
AT2G29340.1	67
AT2G29350.2	67
AT2G29360.1	67
AT2G29370.1	67
AT2G30670.1	67
AT3G03980.1	67
AT3G05260.1	67
AT3G06060.2	67
AT3G29250.2	67
AT3G29260.1	67
AT3G55290.1	67
AT3G55310.1	67
AT4G05530.1	67
AT4G09750.1	67
AT5G06060.1	67
AT5G50690.1	67
AT1G10310.1	67
AT3G04000.1	67
AT4G13180.1	67
AT3G03330.1	67
AT3G51680.1	67
AT5G04900.1	67
AT5G10050.1	67
AT5G50600.1	67
AT5G50700.1	67
AT5G50770.1	67
AT5G65205.1	67
AT1G62610.1	67
AT1G63380.4	67
AT2G17845.1	67
AT3G46170.1	67
AT3G47360.1	67
AT5G18210.1	67
AT5G19200.1	67
AT5G50590.2	67
AT1G67730.1	67
AT1G24470.1	67
AT1G52340.1	67
AT2G47120.1	67
AT2G47130.1	67
AT2G47140.1	67
AT2G47150.1	67
AT3G26760.1	67
AT3G26770.1	67
AT3G42960.1	67
AT4G03140.1	67
AT3G12800.1	67
AT3G01980.1	67
AT1G64590.1	67
AT1G03630.2	67
AT4G11410.1	67
AT4G23420.1	67
AT4G23430.3	67
AT4G27440.2	67
AT4G27760.1	67
AT5G02540.1	67
AT5G54190.2	67
AT2G37540.1	67
AT4G24050.1	67
AT5G04070.1	67
AT5G15940.4	67
AT5G50130.1	67
AT5G53090.1	67
AT5G53100.1	67
AT3G47350.3	67
AT4G10020.1	67
AT2G45740.3	68
AT1G01820.1	68
AT3G61070.2	68
AT2G05810.2	69
AT1G01830.2	69
AT2G45720.1	69
AT5G50900.1	69
AT1G27910.1	69
AT1G24330.1	69
AT1G67530.4	69
AT5G67340.1	69
AT5G09800.1	69
AT3G18710.1	69
AT5G64660.1	69
AT1G60190.1	69
AT1G10560.1	69
AT1G71020.2	69
AT2G28830.1	69
AT5G42340.1	69
AT1G29340.1	69
AT1G23030.1	69
AT1G49780.1	69
AT3G07360.8	69
AT3G19380.1	69
AT3G46510.1	69
AT3G54850.1	69
AT4G21350.1	69
AT5G18320.1	69
AT5G18330.1	69
AT5G18340.1	69
AT5G01830.1	69
AT2G35930.1	69
AT3G49810.1	69
AT3G52450.1	69
AT5G37490.1	69
AT5G65920.2	69
AT3G02840.1	69
AT1G66160.2	69
AT2G25130.1	69
AT3G01400.1	69
AT3G03440.1	69
AT4G12710.1	69
AT4G16490.1	69
AT5G40140.1	69
AT5G58680.1	69
AT5G65200.1	69
AT2G27430.1	69
AT4G31890.2	69
AT3G11840.1	69
AT3G47820.1	69
AT5G14510.1	69
AT5G62560.1	69
AT3G54790.3	69
AT1G04110.1	70
AT1G01900.1	70
AT1G20150.1	70
AT1G20160.1	70
AT1G30600.1	70
AT1G32940.4	70
AT1G32950.2	70
AT1G32960.1	70
AT1G32970.1	70
AT1G62340.1	70
AT1G66210.1	70
AT1G66220.1	70
AT2G04160.1	70
AT2G05920.1	70
AT2G19170.1	70
AT2G39850.1	70
AT3G14067.1	70
AT3G14240.1	70
AT3G46840.1	70
AT3G46850.1	70
AT4G00230.2	70
AT4G10510.4	70
AT4G10520.1	70
AT4G10530.1	70
AT4G10540.1	70
AT4G10550.2	70
AT4G15040.2	70
AT4G20430.2	70
AT4G21323.1	70
AT4G21326.1	70
AT4G21630.1	70
AT4G21640.1	70
AT4G21650.1	70
AT4G26330.2	70
AT4G30020.1	70
AT4G34980.1	70
AT5G03620.1	70
AT5G11940.1	70
AT5G44530.1	70
AT5G45640.1	70
AT5G45650.2	70
AT5G51750.1	70
AT5G58820.1	70
AT5G58830.1	70
AT5G58840.1	70
AT5G59090.1	70
AT5G59100.1	70
AT5G59120.1	70
AT5G59130.2	70
AT5G59190.1	70
AT5G59810.1	70
AT5G67090.1	70
AT5G67360.1	70
AT1G26940.1	71
AT1G01940.1	71
AT2G16600.2	71
AT2G21130.1	71
AT2G29960.1	71
AT2G36130.1	71
AT2G38730.1	71
AT2G47320.1	71
AT3G22920.1	71
AT3G55920.1	71
AT3G56070.1	71
AT3G62030.3	71
AT4G34870.1	71
AT4G34960.1	71
AT4G38740.1	71
AT5G13120.2	71
AT5G58710.1	71
AT5G35100.1	71
AT3G66654.5	71
AT1G12430.2	72
AT1G01950.1	72
AT2G21300.5	72
AT4G38950.1	72
AT5G66310.1	72
AT3G51150.4	72
AT3G43300.1	73
AT1G01960.1	73
AT3G60860.1	73
AT4G35380.2	73
AT4G38200.1	73
AT1G11770.1	74
AT1G01980.1	74
AT1G26380.1	74
AT1G26390.1	74
AT1G26400.1	74
AT1G26410.1	74
AT1G26420.1	74
AT1G30700.1	74
AT1G30710.1	74
AT1G30720.1	74
AT1G30730.1	74
AT1G30740.1	74
AT1G30760.2	74
AT1G34575.1	74
AT2G34790.1	74
AT2G34810.1	74
AT4G20800.1	74
AT4G20820.1	74
AT4G20830.2	74
AT4G20840.1	74
AT4G20860.1	74
AT5G44360.1	74
AT5G44380.2	74
AT5G44390.1	74
AT5G44400.1	74
AT5G44410.1	74
AT5G44440.1	74
AT2G45310.1	75
AT1G02000.1	75
AT3G23820.1	75
AT4G00110.1	75
AT4G12250.1	75
AT4G30440.1	75
AT1G12360.1	76
AT1G02010.1	76
AT4G12120.1	76
AT2G28200.1	77
AT1G02030.1	77
AT2G45120.1	77
AT3G60580.1	77
AT2G17180.1	77
AT1G02040.1	77
AT1G27730.1	77
AT2G28710.1	77
AT2G37430.1	77
AT3G19580.1	77
AT3G46070.1	77
AT3G46090.1	77
AT3G49930.1	77
AT5G04340.1	77
AT5G43170.1	77
AT5G67450.1	77
AT4G35280.1	77
AT5G59820.1	77
AT3G10470.1	77
AT3G53600.1	77
AT5G03510.1	77
AT5G04390.1	77
AT3G46080.1	77
AT4G04404.1	77
AT5G57520.1	77
AT4G00040.1	79
AT1G02050.1	79
AT4G34850.1	79
AT5G13930.1	79
AT3G60520.2	81
AT1G02070.1	81
AT2G34670.2	82
AT1G02110.1	82
AT3G51290.1	82
AT3G60320.1	82
AT5G25590.1	82
AT1G52320.4	82
AT4G25110.2	84
AT1G02170.1	84
AT5G64240.1	84
AT1G02205.5	85
AT1G02190.1	85
AT2G37700.2	85
AT5G57800.1	85
AT5G54130.4	87
AT1G02270.1	87
AT5G05000.3	88
AT1G02280.1	88
AT1G02305.1	89
AT1G02300.1	89
AT1G06260.1	89
AT1G29090.1	89
AT2G34080.1	89
AT3G45310.1	89
AT3G49340.1	89
AT4G01610.2	89
AT5G45890.1	89
AT5G50260.1	89
AT5G60360.3	89
AT1G29080.1	89
AT1G29110.1	89
AT2G21430.1	89
AT3G48340.1	89
AT4G23520.1	89
AT4G35350.1	89
AT1G09850.1	89
AT1G20850.1	89
AT1G47128.1	89
AT2G27420.1	89
AT3G19390.1	89
AT3G19400.1	89
AT3G43960.1	89
AT3G48350.2	89
AT3G54940.2	89
AT4G11310.1	89
AT4G11320.2	89
AT4G16190.1	89
AT4G36880.1	89
AT4G39090.1	89
AT5G43060.1	89
AT2G20680.1	90
AT1G02310.2	90
AT3G10890.1	90
AT3G10900.1	90
AT3G30540.1	90
AT4G28320.1	90
AT5G01930.1	90
AT5G66460.1	90
AT1G09560.1	91
AT1G02335.1	91
AT1G10460.1	91
AT1G18970.1	91
AT1G18980.1	91
AT1G72610.1	91
AT1G74820.1	91
AT3G04150.1	91
AT3G04170.1	91
AT3G04180.1	91
AT3G04190.1	91
AT3G04200.1	91
AT3G05930.1	91
AT3G05950.1	91
AT3G10080.2	91
AT3G62020.1	91
AT4G14630.1	91
AT5G20630.1	91
AT5G26700.1	91
AT5G38910.1	91
AT5G38930.1	91
AT5G38940.2	91
AT5G38960.1	91
AT5G39110.1	91
AT5G39120.1	91
AT5G39130.1	91
AT5G39150.1	91
AT5G39160.3	91
AT5G39180.1	91
AT5G39190.2	91
AT5G61750.1	91
AT1G05850.1	92
AT1G02360.3	92
AT1G56680.1	92
AT2G43570.1	92
AT2G43580.1	92
AT2G43590.1	92
AT2G43600.1	92
AT2G43610.1	92
AT2G43620.1	92
AT3G12500.1	92
AT3G16920.2	92
AT3G47540.2	92
AT3G54420.1	92
AT4G01700.1	92
AT4G01960.1	93
AT1G02380.1	93
AT3G17120.1	93
AT1G17010.1	94
AT1G02400.2	94
AT1G17020.1	94
AT1G30040.2	94
AT1G47990.1	94
AT1G60980.1	94
AT1G78440.1	94
AT1G78550.1	94
AT2G34555.1	94
AT4G25420.2	94
AT5G07200.1	94
AT5G24530.1	94
AT5G51810.1	94
AT1G03410.2	94
AT1G03400.1	94
AT1G04350.1	94
AT1G04380.2	94
AT1G05010.1	94
AT1G06620.2	94
AT1G06640.1	94
AT1G06645.1	94
AT1G06650.2	94
AT1G12010.1	94
AT1G49390.2	94
AT1G55290.1	94
AT1G62380.1	94
AT1G80330.1	94
AT2G25450.1	94
AT2G30830.1	94
AT2G30840.1	94
AT2G36690.2	94
AT2G38240.1	94
AT3G12900.1	94
AT3G13610.1	94
AT3G19000.1	94
AT3G19010.4	94
AT3G21420.1	94
AT3G51240.2	94
AT3G55970.1	94
AT3G61400.2	94
AT4G10490.1	94
AT4G10500.1	94
AT4G16330.1	94
AT4G22880.1	94
AT4G23340.1	94
AT4G25300.2	94
AT4G25310.1	94
AT5G12270.1	94
AT5G43440.1	94
AT5G43450.2	94
AT5G59530.1	94
AT5G59540.2	94
AT5G63580.2	94
AT2G19590.2	94
AT3G11180.1	94
AT5G05600.1	94
AT5G07480.1	94
AT5G08640.2	94
AT5G63590.1	94
AT5G63595.1	94
AT1G15550.1	94
AT1G77330.1	94
AT5G58660.1	94
AT2G44800.1	94
AT3G60290.1	94
AT1G35190.2	94
AT3G47190.1	94
AT5G20400.1	94
AT5G20550.1	94
AT5G54000.1	94
AT5G63600.1	94
AT1G44090.1	94
